,id_movie,name
36027,145373,Sergio Garrone
36028,145379,Sergio Garrone
36029,74197,Sergio Garrone
36030,149691,Sergio Garrone
36031,150708,Sergio Garrone
36032,222619,Danny Bilson
36033,26703,Albert Band
36034,264036,Alyona Zvantsova
36035,104081,Eduardo Mignogna
36036,64462,Eduardo Milewicz
36037,65795,José Luis Cuerda
36038,161024,Martín Carranza
36038,161024,Victoria Galardi
36039,35411,Fernando Trueba
36040,109690,David Marqués
36041,222030,Luiso Berdejo
36042,42107,Nick Broomfield
36042,42107,Sandi Sissel
36043,331962,Gee Malik Linton
36044,27428,Dae-wung Lim
36045,273973,Jay Thames
36046,301729,Marc Furmie
36047,224885,Will Wallace
36048,165718,Masaaki Yuasa
36049,329805,Maïwenn
36050,83617,Tamás Keményffy
36051,276883,Anne de Mare
36051,276883,Kirsten Kelly
36053,283710,Shinya Tsukamoto
36054,29351,Piero Vivarelli
36055,255575,Majid Barzegar
36056,127468,Juan Bautista Stagnaro
36057,291154,Habib Faisal
36058,261815,Keith Miller
36059,44554,Andrew Lau
36060,273899,Roland Emmerich
36061,337029,Bernard Rose
36062,345235,Chen Kaige
36063,336807,Philippe Faucon
36064,70412,Teruo Ishii
36065,38268,Jun Fukuda
36066,35021,Jerzy Hoffman
36067,301744,Yevgeni Tatarsky
36068,97666,Vladimir Menshov
36069,220029,Jon Jones
36070,157293,Remo D'Souza
36071,187737,Gianfranco De Bosio
36072,220176,Han Jae-rim
36073,377136,Sergei Ursuliak
36074,156220,Jean-Xavier de Lestrade
36075,67198,Shane Dax Taylor
36076,333387,Nick Sandow
36077,362057,Michael Goetz
36077,362057,Kevin Goetz
36078,353378,Adriana Trigiani
36079,300792,Louie Psihoyos
36080,348069,Jørg M. Kundinger
36080,348069,Timon Birkhofer
36081,40700,Takehiko Shinjō
36082,323435,Andrew Droz Palermo
36083,360030,Werner Herzog
36085,378263,Joseph Tosconi
36086,291851,Sean McNamara
36087,50938,Banjong Pisantanakul
36088,117316,Guy Nattiv
36088,117316,Erez Tadmor
36089,352156,Sue Brooks
36090,38677,Vinayak V.V.
36091,25366,Michel Negroponte
36092,340243,Tim McCann
36093,139777,Michael Caton-Jones
36094,378350,Aleksi Salmenperä
36095,281968,Eugène Green
36096,333658,Shawn Ku
36097,224243,Axelle Carolyn
36098,321258,William Brent Bell
36099,343795,Michael Polish
36100,119586,Cirio H. Santiago
36101,339547,Yoav Paz
36101,339547,Doron Paz
36102,285697,Pedro Costa
36103,138022,James Ridgeway
36103,138022,Kevin Rafferty
36103,138022,Anne Bohlen
36105,340255,Oliver Thompson
36106,48242,Matt Cimber
36107,29695,Robbie Bryan
36108,217471,Andrea Pallaoro
36109,87737,Adam Wingard
36109,87737,Joe Swanberg
36110,44563,Inés París
36110,44563,Daniela Féjerman
36111,268350,Gus Meins
36113,346170,Ben Jehoshua
36114,72790,Craig Ross Jr.
36115,279096,Matt Hullum
36116,145385,Marcus Robbin
36117,111561,Sidney Miller
36118,155556,Steve Hoover
36119,275477,James F. Collier
36120,243794,Ray Bengston
36120,243794,George D. Escobar
36121,335778,Kevin Reynolds
36122,15391,Wayne Kopping
36123,83001,Patrick Wright
36124,373472,Will Allen
36125,329004,Stephen Fingleton
36126,76851,Giuliano Montaldo
36127,235450,David Kyle
36128,58500,Joshua Weigel
36129,376530,Otto Bell
36130,365065,David Victori
36132,334918,Joachim Lafosse
36133,345775,Rémi Chayé
36134,114284,M. Night Shyamalan
36135,116306,Nathan Silver
36136,93521,Viking Eggeling
36137,63505,Robert L. Collins
36138,170934,Lloyd Richards
36139,96715,Euzhan Palcy
36140,340357,Christian Desmares
36140,340357,Franck Ekinci
36141,169721,David Paul Meyer
36142,364116,Johannes Roberts
36143,197785,David Miller
36144,291870,Dan Mazer
36145,84728,Ossie Davis
36146,379297,Vondie Curtis-Hall
36147,21266,Sidney W. Pink
36147,21266,Poul Bang
36148,137533,Robert Fuest
36149,214105,Avi Nesher
36150,364427,Andrei Proshkin
36151,333377,Kelly Nyks
36151,333377,Jared P. Scott
36151,333377,Peter D. Hutchison
36152,1998,Bertrand Tavernier
36153,68555,Tetsuro Araki
36154,50124,Tinto Brass
36155,77294,Vladimir Popov
36156,159514,Diederik Ebbinge
36157,335051,Edoardo Falcone
36158,320302,Paolo Genovese
36159,300673,Craig Gillespie
36160,18874,Kenji Kamiyama
36161,347495,Mike Radford
36162,171902,Jan Haft
36163,11089,Andres Veiel
36164,301325,Tara Subkoff
36165,367536,Lee Friedlander
36166,270397,Bret Fetzer
36167,374142,Arto Halonen
36168,315055,Petri Kotwica
36169,42588,Richard Rush
36170,10626,Helmut Käutner
36171,376681,Sudhish Kamath
36171,376681,Hemant Gaba
36171,376681,Sandeep Mohan
36171,376681,Raja Sen
36171,376681,Anu Menon
36171,376681,Qaushiq Mukherjee
36171,376681,Pratim D Gupta
36171,376681,Rajshree Ojha
36171,376681,Suparn Verma
36171,376681,Abhinav Shiv Tiwari
36171,376681,Nalan Kumarasamy
36172,53074,Carlos Márquez
36173,136296,Jon Brewer
36174,47717,Nikos Koundouros
36175,58396,Mijke de Jong
36176,344277,Maggie Kiley
36177,63766,Max Ophüls
36178,83831,Don Chaffey
36179,265531,Tom Mankiewicz
36180,350505,Christopher N. Rowley
36181,41924,Edgardo Cozarinsky
36182,210609,Buzz Kulik
36183,253020,Vicente Ferraz
36184,360799,Jesse O'Brien
36185,48180,Alejandro Sessa
36186,35025,Pascal Bourdiaux
36187,201643,Marianna Kaat
36188,169634,Lubomir Levitski
36189,39253,Levan Gabriadze
36190,62738,Oleg Fomin
36191,293122,Oles Sanin
36192,40356,Sathit Praditsarn
36192,40356,Tanit Jitnukul
36192,40356,Teekayu Thamnitayakul
36193,317723,Lucian Alexandrescu
36194,122052,Richard Griffin
36195,334531,Angelo Pizzo
36196,116714,José Luis Sáenz de Heredia
36197,248268,Seth Grossman
36198,339408,Nate Parker
36199,174369,Mo Ogrodnik
36200,18174,Guy Hamilton
36201,96828,Guy Hamilton
36202,337960,Neil Armfield
36203,46821,Pedro Costa
36205,12831,James Merendino
36207,380864,Heidi Köngäs
36208,22316,Mastan Alibhai Burmawalla
36208,22316,Abbas Alibhai Burmawalla
36209,46430,David Dhawan
36210,166253,Rajat Mukherjee
36211,20916,N. Chandra
36212,142631,Eeshwar Nivas
36213,210068,Satish Kaushik
36214,232795,Deepak Sareen
36215,39837,Subhash Ghai
36216,82575,N. Maharajan
36217,64880,Anubhav Sinha
36219,305819,Deepak S. Shivdasani
36220,25801,K Raghavendra Rao
36221,215797,Peter McWilliams
36222,205221,Michael Anderson
36224,266038,Kanu Behl
36225,135713,Will Bakke
36226,43735,Bradford May
36227,298986,Ermanno Olmi
36228,333888,Marco Pontecorvo
36229,332709,Giorgia Farina
36230,18230,Tony Mitchell
36231,44566,Siddharth Anand
36233,277528,Marc Pierschel
36234,296096,Thea Sharrock
36235,378385,William Kaufman
36236,336669,César Augusto Acevedo
36237,372315,Jason Wise
36238,338803,Min Kyu-dong
36239,324289,Paul Dalio
36240,280617,Mike Stoklasa
36240,280617,Jay Bauman
36241,135097,Ryan Mitchelle
36242,170292,Tao Ruspoli
36243,348089,Alex Rudzinski
36243,348089,Thomas Kail
36244,250902,Patrick Meaney
36245,63378,Sukumar
36246,55283,Sekhar Kammula
36247,336663,Clément Cogitore
36248,17720,Leslie Norman
36249,335031,Ricardo Maldonado
36250,42526,Michael Winner
36251,76200,Claude Chabrol
36252,346651,John Suits
36253,316000,Don Cheadle
36254,263341,Yuen Woo-ping
36255,146198,John Hillcoat
36256,205584,Alex Proyas
36257,336808,Ciro Guerra
36258,376869,Ram Madhvani
36259,323677,Stephen Hopkins
36260,367493,Sharon Wilharm
36261,296879,Richie Adams
36262,333371,Dan Trachtenberg
36263,267860,Babak Najafi
36264,269149,Byron Howard
36264,269149,Jared Bush
36264,269149,Rich Moore
36265,279641,Glenn Ficarra
36265,279641,John Requa
36266,258363,Jonás Cuarón
36267,318850,Cyrus Nowrasteh
36268,378200,Bille Woodruff
36269,267193,Louis Leterrier
36270,287284,Colin Kennedy
36271,361263,Robert Harmon
36272,367513,Max Gogarty
36272,367513,William Fairman
36273,380565,David Tennant
36274,20051,Norman Cohen
36275,24569,Gerald Thomas
36276,17276,Gerald Thomas
36277,24571,Gerald Thomas
36278,60867,Emilis Velyvis
36279,262199,Marcus Raboy
36280,19297,Gerald Thomas
36281,312804,Josh Mond
36282,19252,Gerald Thomas
36283,36718,Rodolphe Marconi
36284,29114,Greydon Clark
36285,56418,Radu Mihaileanu
36286,62717,Paulo Henrique Fontenelle
36287,202140,Márta Mészáros
36288,324978,Jamie Gallant
36288,324978,Mike Barth
36289,200548,Henk Pretorius
36290,206292,Christoph Behl
36291,24654,Betsy Chasse
36291,24654,William Arntz
36292,51309,Jenny Phillips
36292,51309,Andrew Kukura
36293,169798,Jonathan Singer-Vine
36294,98048,Richard Schechner
36294,98048,Brian De Palma
36295,209251,Manuel Martín Cuenca
36296,73565,Jonathan Teplitzky
36297,348674,Tobias Lindholm
36298,164443,John Gray
36299,61314,Vincenzo Salemme
36301,342381,Martin Scorsese
36302,92060,John Landis
36303,37793,Stan Winston
36304,273509,Jeremiah Buckhalt
36305,255278,Kevin Carraway
36306,368835,Michael Dorsey
36307,331745,Mina T. Son
36307,331745,Sara Newens
36308,286595,Jean-Pierre Améris
36309,371007,Brian Petsos
36310,36092,Nobuhiro Doi
36311,365187,Sukumar
36312,360387,Ken Sanzel
36313,366249,Teppo Airaksinen
36314,78340,Jean-Jacques Zilbermann
36315,257081,John Ford
36316,228647,Tod Browning
36317,87612,Lewis Seiler
36318,125414,Zach Math
36318,125414,Jonah Bekhor
36319,168228,James B. Harris
36320,184260,Ivane Perestiani
36321,361183,Lukas Bossuyt
36322,285307,Nitchapoom Chaianun
36323,287170,Naphat Chaithiangthum
36324,97350,Arjun Sajnani
36325,254800,John Swetnam
36326,371003,Robert Mearns
36327,373314,Shintaro Shimosawa
36328,377853,Bouli Lanners
36329,37839,Enki Bilal
36330,56943,Antonietta De Lillo
36331,108476,Candida Brady
36332,159006,Roger Ross Williams
36333,343043,Alex Grazioli
36334,352162,Lorenzo Vigas
36335,102707,Edgar Neville
36336,73791,Marina Spada
36337,381353,Julien Rappeneau
36338,329809,Christian Vincent
36339,358403,Nicolas Saada
36340,336199,Samuel Benchetrit
36341,337107,Guillaume Nicloux
36342,315865,Philippe Garrel
36343,352025,Claude Lelouch
36344,329682,Elie Wajeman
36345,330348,Piero Messina
36346,342281,Jean-Pierre Améris
36347,341392,Julie Delpy
36348,24570,Gerald Thomas
36349,355264,Christopher Fitchett
36350,367215,David Sington
36351,299824,Wuershan
36352,76282,David Paul Meyer
36353,44637,Kyle Ambrose
36353,44637,Delon Bakker
36354,86186,Douglas Barr
36355,84865,Tonino Zangardi
36356,359154,Carlos Marques-Marcet
36357,33842,Patxi Amézcua
36358,82157,Bernd Sahling
36359,124480,José María de Orbe
36360,157447,Peter Werner
36361,110395,Jon Acevski
36362,43292,Simona Izzo
36363,211317,Thomas Fazi
36363,211317,Enrico Parenti
36365,100669,James A. Contner
36366,257450,Leigh Scott
36367,165404,Abbas Alibhai Burmawalla
36367,165404,Mastan Alibhai Burmawalla
36368,49518,Vikram Bhatt
36369,166258,Rajat Mukherjee
36370,59372,Tanuja Chandra
36371,117142,Shashilal K. Nair
36372,97437,David Dhawan
36373,83902,Arjun Sablok
36374,134841,Vishal Bhardwaj
36375,78827,Anees Bazmee
36376,20731,Vikram Bhatt
36377,159436,Rajkumar Kohli
36379,20656,Shaad Ali
36380,35907,Sanjay Gupta
36381,19293,Gerald Thomas
36382,341050,Drew Hall
36383,354251,Roxanne Benjamin
36383,354251,Chad Villella
36383,354251,Patrick Horvath
36383,354251,Tyler Gillett
36383,354251,Matt Bettinelli-Olpin
36383,354251,Justin Martinez
36383,354251,David Bruckner
36383,354251,Radio Silence
36384,324803,Adam Mason
36385,363264,Jennifer B. White
36386,333350,David Gelb
36387,257454,Val Guest
36388,29212,Val Guest
36389,56309,Val Guest
36390,127688,Val Guest
36391,93193,Val Guest
36392,128866,Brett Piper
36393,161374,Stuart Hagmann
36394,18044,Steven R. Monroe
36395,4289,Kevin O'Neill
36396,28346,James D.R. Hickox
36397,90030,Irvin Berwick
36398,253282,Anja Marquardt
36400,60389,Hrishikesh Mukherjee
36401,329063,Konstantin Bronzit
36402,49991,Robert Fortier
36403,28509,Jim Wynorski
36403,28509,Dan Golden
36404,109174,Noel Nosseck
36405,44548,Bill Corcoran
36406,44184,Fred Olen Ray
36407,69075,Allan A. Goldstein
36408,29889,Fred Olen Ray
36409,67320,William Grefe
36410,86495,Ryan Redford
36411,151062,Martin Donovan
36412,27674,David DeCoteau
36413,370168,Carola Fuentes
36413,370168,Rafael Valdeavellano
36414,58769,Curt Linda
36416,74942,Kevin Rodney Sullivan
36417,31907,John Herzfeld
36418,288186,Steve James
36419,374618,Peter Hearn
36420,71120,Stephen Smoke
36420,71120,Joseph Merhi
36421,57568,Thanadol Nuansut
36422,47655,Jennifer Chambers Lynch
36423,85512,Bob Claver
36424,27941,Amir Valinia
36425,28686,Michael Worth
36426,44385,Christian Pindar
36426,44385,Gregory C. Parker
36427,96334,William Grefe
36428,60825,Craig Zisk
36429,298584,Travis Zariwny
36430,306547,Remy van Heugten
36431,379998,Magnus Gertten
36431,379998,Fredrik Gertten
36433,190269,Lewis Milestone
36434,237433,Lewis Milestone
36435,63142,Simon Arthur
36436,308409,Thomas Vinterberg
36437,379335,Aleksi Mäkelä
36438,89816,Maurice Noble
36438,89816,Chuck Jones
36439,278051,Jimmy Huston
36440,57144,Jean Girault
36441,46426,Madhur Bhandarkar
36442,68720,Harry Keller
36443,351365,Ezra Stone
36443,351365,Leslie Goodwins
36443,351365,Sidney Miller
36444,105465,Norman Jewison
36445,67908,Jeff Warrick
36447,286940,Kyungho Jo
36447,286940,Daniel Chuba
36447,286940,Mark A.Z. Dippé
36448,139820,Peter Greenaway
36449,67740,William Asher
36450,82028,Arne Toonen
36451,354857,J.G. Quintel
36452,65707,Jacques Rivette
36453,82094,Jiří Barta
36454,367492,Taner Gündöner
36455,100275,Boris Rodriguez
36456,73800,Tony Tang
36457,365222,Wilson Yip
36459,118408,Gisaburō Sugii
36460,60604,Nobuhiro Doi
36461,44850,Kim Sung-su
36462,67327,Nopporn Watin
36463,23529,Andrea Martínez
36464,54769,Kurt Hoffmann
36465,20221,Boris Quercia
36466,114922,Cristobal Valderrama
36467,182219,Pierre-François Martin-Laval
36468,81666,Sergio Corbucci
36470,46258,Curt Goetz
36470,46258,Valerie von Martens
36471,225244,Kurt Hoffmann
36472,253395,Peter Franzén
36473,82153,Penelope Spheeris
36474,77585,Penelope Spheeris
36475,180363,Penelope Spheeris
36476,203547,Roberto Orazi
36477,248543,Carolina Jabor
36478,56992,Federico Bondi
36481,50934,Jules Bass
36481,50934,"Arthur Rankin, Jr."
36482,126219,Yasujirō Ozu
36485,353609,Gil Junger
36486,208431,Vasilis Kehagias
36487,331354,Leticia Dolera
36488,9321,Til Schweiger
36488,9321,Granz Henman
36489,183176,Luke Korem
36491,257614,Don Argott
36492,340881,Laurie Weltz
36493,382951,Vic Armstrong
36494,216529,Marty Langford
36495,107587,Paolo Agazzi
36496,59944,Naoto Kumazawa
36497,363185,Milap Zaveri
36498,150025,Luigi Batzella
36499,74831,Luigi Batzella
36499,74831,Joe D'Amato
36500,148184,Bradley Cox
36501,30909,Carlos Hugo Christensen
36502,114354,Luis Buñuel
36503,112631,Michel Franco
36504,234815,Felipe Cazals
36505,240628,Servando González
36506,258450,Víctor Gaviria
36507,312101,Aarón Fernández Lesur
36508,186066,Luis Alcoriza
36509,82265,Jaime Chávarri
36510,157153,Carlos Carrera
36511,43953,Jannik Hastrup
36512,128177,Juan Antonio de la Riva
36513,249368,Alberto Cortés
36514,119616,Francisco J. Lombardi
36515,197790,James Wu Kuo-Ren
36516,81524,Véréna Paravel
36516,81524,J.P. Sniadecki
36517,185248,Henry Barrial
36518,280901,Yulene Olaizola
36519,20205,Scott Wheeler
36520,203351,Jared Cohn
36521,197624,Thunder Levin
36522,24198,Scott Harper
36524,179398,Sandra Feldman
36524,179398,Colin Carter
36525,237200,Daniel Ferguson
36526,273598,Jaco Smit
36527,354100,Michael Barnett
36528,143983,Erwin C. Dietrich
36528,143983,Jack Hill 
36529,373441,Brian Oakes
36530,217172,Anthony Mann
36531,100528,Harold S. Bucquet
36532,279634,Gytis Lukšas
36533,334894,Mark Netter
36537,295508,Sudhir Mishra
36538,71064,Shyam Ramsay
36539,362291,Sangeeth Sivan
36542,166225,Yusuf Khan
36544,354547,Guddu Dhanoa
36545,41901,Ken Ghosh
36546,345426,S. J. Surya
36547,101783,Rohit Shetty
36548,86576,Pooja Bhatt
36549,46428,Prakash Jha
36550,257087,Phil Joanou
36551,217605,Sándor Kardos
36552,49098,Krzysztof Kieślowski
36553,104548,Toshio Matsumoto
36554,313108,Yoon Je-kyoon
36555,382155,Patryk Vega
36556,74919,Patryk Vega
36557,139635,Mariano Ozores
36558,44528,Roger Spottiswoode
36559,127329,Marco Mak Chi-Sin
36560,85580,Linda Shayne
36562,379873,Carlo Verdone
36563,137269,Dominique Benicheti
36564,44239,David Lynch
36565,20534,Anurag Basu
36566,21665,Rajkumar Santoshi
36567,166027,Ken Ghosh
36568,117341,Tanveer Khan
36569,211105,Santram Varma
36570,115153,Guddu Dhanoa
36571,72051,Puneet Issar
36572,361866,Mani Shankar
36574,127531,Milan Luthria
36575,196852,Rajiv Rai
36576,135199,Sriram Raghavan
36577,117099,E. Niwas
36581,66702,Atul Agnihotri
36582,103212,Mahesh Manjrekar
36585,195557,James H. White
36586,195562,James H. White
36587,195535,James H. White
36588,195561,James H. White
36589,195653,James H. White
36591,163111,Frederick S. Armitage
36591,163111,A.E. Weed
36595,156529,Jerome Hill
36596,184522,Ralph Steiner
36597,161898,M.G. MacPherson
36598,303982,César Rodrigues
36599,228184,Felipe Joffily
36600,153695,Mark Roper
36601,300602,Enrique Gato
36602,258585,Mika Lehtinen
36603,41093,Ferenc Török
36604,53871,Julien Temple
36605,283424,Julien Temple
36606,57296,Julien Temple
36607,324317,Julien Temple
36608,23729,Anders Riis-Hansen
36609,258749,Beatriz Sanchís
36610,373878,Ticoy Rodriguez
36611,371645,Taika Waititi
36612,347064,Mark Polonia
36613,347847,Isaac Gabaeff
36614,354110,Jon Cassar
36615,20132,Soham Shah
36616,97341,Vikram Bhatt
36617,22429,Sangeeth Sivan
36618,20390,Anees Bazmee
36619,58725,Shyam Benegal
36620,39217,David Dhawan
36621,83903,Mahesh Manjrekar
36622,15978,Shripal Morakhia
36625,20296,Vivek Agnihotri
36626,161212,Priyadarshan
36627,181267,Ken Jacobs
36628,272220,Sanjay F. Gupta
36630,107391,Patrick Bokanowski
36632,218150,Fred Kelemen
36633,371442,Jason Schnell
36634,220500,Jon Jost
36635,31364,Vipul Amrutlal Shah
36636,129882,Nina Menkes
36637,202253,Franco Piavoli
36638,114006,Alexander Sokurov
36639,69346,Mohit Suri
36640,21555,Imtiaz Ali
36641,58302,Anubhav Sinha
36642,97361,Vishram Sawant
36643,243416,Patrick Deval
36644,237422,Don Askarian
36645,330430,Inés de Oliveira Cézar
36646,140231,Vikram Bhatt
36647,65719,Marguerite Duras
36648,20623,Madhur Bhandarkar
36649,48318,Béla Tarr
36650,129820,Miklós Jancsó
36651,362812,Surya Prakash
36651,362812,Jayaprakash Reddy
36652,170856,Jackie Raynal
36653,45886,Alexander Sokurov
36654,118635,Alexander Sokurov
36655,281122,José Antonio Sistiaga
36656,149094,Clemens Klopfenstein
36657,111988,Theo Angelopoulos
36658,249347,Sergey Loznitsa
36659,278269,Sergey Loznitsa
36660,44351,David Lynch
36661,46857,Sulev Keedus
36662,36224,Karim Hussain
36663,88860,Šarūnas Bartas
36664,219693,Giovanni Galletta
36665,86077,Jiska Rickels 
36666,64225,Jacques Rivette
36667,47239,Rainer Werner Fassbinder
36668,111248,Victor Kossakovsky
36669,201639,Coco Schrijber
36670,44066,Maryam Shahriar
36671,177564,Serge Bard
36672,87394,Patrice Leconte
36673,217247,Tadeusz Konwicki
36674,27598,Göran Graffman
36675,245324,Christoph Schlingensief
36676,78547,Christophe Blanc
36677,73094,Francis Vose
36678,175380,Florian Flicker
36679,129933,Paz Encina
36680,94807,Simon Staho
36681,71117,Hidenori Sugimori
36682,4747,Marguerite Duras
36683,178907,Alexander Sokurov
36684,202662,Miklós Jancsó
36685,20907,János Szász
36686,74903,Béla Tarr
36687,80080,Věra Chytilová
36688,31450,Perry Ogden
36689,265845,Eric De Kuyper
36690,27671,Adam Wingard
36691,138093,Sergey Loznitsa
36692,69022,Yevgeny Yufit
36693,64404,Philippe Garrel
36694,149455,Yuri Ilyenko
36696,126610,James Benning
36697,84848,Amat Escalante
36698,52701,Alexander Sokurov
36699,10749,Michael Hofmann
36700,131398,Ulrich Seidl
36701,62759,Jens Jørgen Thorsen
36702,336970,Linus Tunström
36703,155052,Alexander Sokurov
36704,92988,Christian Frosch
36705,45204,Mijke de Jong
36706,10500,Oskar Roehler
36707,101965,Shunji Iwai
36708,149727,Tengiz Abuladze
36709,162877,Maartje Seyferth
36709,162877,Victor Nieuwenhuijs
36710,49446,Ry Russo-Young
36711,19008,Martin Šulík
36712,292533,Manijeh Hekmat
36713,108949,Lino Brocka
36714,11869,Kurt Hoffmann
36715,128714,Ian Sharp
36717,45677,Jean-Pascal Hattu
36718,8846,Thomas Durchschlag
36719,69019,Bruce Bickford
36719,69019,Frank Zappa
36720,94790,Jun Ichikawa
36721,84023,Aktan Arym Kubat
36722,101917,Mijke de Jong
36723,108639,Wim Vandekeybus
36724,80990,Lucile Hadzihalilovic
36725,56487,Ulrich Seidl
36726,66541,Moshé Mizrahi
36727,65504,Piotr Kamler
36728,85904,Philippe Garrel
36729,152653,Yolande Zauberman
36730,185153,Ismail Merchant
36731,70503,Maartje Seyferth
36731,70503,Victor Nieuwenhuijs
36732,121740,Kristian Petri
36733,46212,Eduard Grecner
36734,160960,Zeb Haradon
36735,33297,Sandrine Bonnaire
36736,76547,Patrice Leconte
36737,83185,Júlio Bressane
36738,182991,Paul Kelly
36739,161361,Peter Delpeut
36740,376951,David Hinton
36741,312399,Hakubun
36742,40123,Shin'ya Ôhira
36742,40123,Shinichiro Watanabe
36742,40123,Shinji Kimura
36742,40123,Shoji Kawamori
36742,40123,Masaaki Yuasa
36742,40123,Hideki Futamura
36742,40123,Atsuko Fukushima
36742,40123,Yoji Fukuyama
36743,47510,Todd Rohal
36744,62297,Nanouk Leopold
36745,11445,Jan Dunn
36746,372946,Kanji Nakajima
36747,41472,Takashi Ishii
36748,180879,Kjell Grede
36749,343825,Jos de Putter
36750,67263,Fredi M. Murer
36751,26368,Stuart J. Levy
36751,26368,Shoji Kawamori
36752,145191,Geneviève Mersch
36753,158968,Mikhail Kalatozov
36754,100086,Sabiha Sumar
36755,35451,Ryuichi Hiroki
36756,271667,Martin Šulík
36757,123406,Fred Kelemen
36758,125795,Jan Cvitkovič
36759,49695,Shūji Terayama
36760,79860,Gakuryû Ishii
36761,350765,Michael Pilz
36762,254313,Yuri Ilyenko
36763,7274,Santiago Otheguy
36765,225760,Maartje Seyferth
36765,225760,Victor Nieuwenhuijs
36766,114645,Theo Angelopoulos
36767,36895,Naomi Kawase
36768,228216,Emily Atef
36769,4979,Ulrich Köhler
36770,282553,Ben van Lieshout
36771,265793,Moufida Tlatli
36772,105760,Wojciech Has
36773,67355,Peter Kosminsky
36774,44436,Danny Perez
36775,103953,Kiyoshi Kurosawa
36776,211714,Heddy Honigmann
36777,246417,Yevgeny Yufit
36778,243934,Ana Poliak
36779,64944,Jeanne Waltz
36780,88302,Giorgi Shengelaia
36781,180695,Lech Majewski
36782,218728,Birgit Grosskopf
36783,70794,Marion Vernoux
36784,1837,Virginie Wagon
36785,98642,Bakhtyar Khudojnazarov
36786,335201,Peter Liechti
36787,70457,Dimitri Karakatsanis
36788,89757,Joseph Mangine
36789,35749,John Donne
36790,302436,Pavel Kadochnikov
36791,49941,Tomasz Thomson
36792,189556,Victor Kossakovsky
36794,136141,Victor A. Turin
36795,47900,Juraj Jakubisko
36796,115239,Lech Majewski
36797,271124,Florian Habicht
36798,44673,Hua-Tao Teng
36799,76760,Gakuryû Ishii
36800,48449,Ben Sombogaart
36801,282086,Maria Procházková
36802,104374,Yoshishige Yoshida
36803,382725,Rich Mallery
36803,382725,Ruby LaRocca
36805,378227,Mahesh Manjrekar
36806,111974,Kōji Wakamatsu
36807,68876,Marian Quinn
36808,14489,Irina Povolotskaya
36809,39241,Bert Haanstra
36810,49125,Vittorio Taviani
36810,49125,Paolo Taviani
36811,85265,Rory B. Quintos
36812,269843,Michiel van Erp
36813,171213,Diane Kurys
36814,104354,Fernando Arrabal
36815,276702,Dorian Supin
36816,46632,Oldřich Lipský
36817,112044,Digna Sinke
36818,39798,Masahiro Kobayashi
36819,105254,Ingmar Bergman
36820,44072,Mohsen Makhmalbaf
36821,162396,Niall Johnson
36822,39510,Christiane Cegavske
36823,275932,Arthur H. Leonard
36824,107852,Claire Simon
36825,28525,Ruy Guerra
36826,198450,Manoel de Oliveira
36827,16403,Uroš Stojanović
36828,79048,Jean-Pierre Améris
36829,106538,Sylvie Verheyde
36830,361980,Marjut Komulainen
36831,163077,Júlio Bressane
36832,143959,Mari Rantasila
36833,65120,Josué Méndez
36834,293313,Timo Koivusalo
36835,140278,Sami Saif
36837,270936,Rob Hodselmans
36838,293471,Saara Cantell
36840,52775,Bert Haanstra
36841,64504,Bertrand Blier
36842,61320,Aurel Klimt
36842,61320,Vlasta Pospíšilová
36843,61313,Vlasta Pospíšilová
36843,61313,Břetislav Pojar 
36843,61313,Jan Balej
36843,61313,Aurel Klimt
36845,72654,Ragnar Bragason
36846,74955,Ari Alexander Ergis Magnússon
36847,78563,Bouli Lanners
36848,33130,Diederik Ebbinge
36849,57954,Howard Smith
36850,84026,Agnès Varda
36851,122356,Sharon Lockhart
36852,148853,Temur Babluani
36852,148853,Géla Babluani
36853,73503,Ólafur Sveinsson
36854,206157,Sam Pillsbury
36855,16159,Anthony Hickox
36856,27496,Bud Townsend
36857,185495,Georg Fenady
36858,123897,Georg Fenady
36859,70748,Helvécio Ratton
36860,214355,Halder Gomes
36861,186738,Rogério Sganzerla
36862,68173,Joaquim Pedro de Andrade
36863,37993,Rudi Lagemann
36864,116146,Orlando Senna
36864,116146,Jorge Bodanzky
36865,44589,Mika Kaurismäki
36866,278778,Kelly Sandefur
36866,278778,Mitchell Klebanoff
36867,352720,Aleksandr Mindadze
36868,316111,Mino Guerrini
36869,260163,Glenn Triggs
36870,286367,Jonas Odenheimer
36872,52416,Eun-kyung Kim
36873,51205,Jean-Luc Godard
36874,280045,Pedro Luis Ramírez
36876,169865,Andrew Weiner
36877,216068,Mitchell Leisen
36878,308269,Jean Benoit Lauzon
36878,308269,Rick Mele
36879,74727,Chris Power
36879,74727,Nathan Hynes
36880,38440,Anurag Basu
36881,316840,Mukesh Saigal
36882,236007,Sachin Bajaj
36883,20182,Dean Alioto
36884,46432,Mohit Suri
36885,347807,Vikram Chopra
36887,20494,Priyadarshan
36888,20145,Mastan Alibhai Burmawalla
36888,20145,Abbas Alibhai Burmawalla
36890,253578,Deepak Tijori
36891,92193,Ram Gopal Varma
36892,226092,Ankush Glen
36893,28389,Michael Fischa
36894,72661,Gísli Snær Erlingsson
36895,41078,Marcell Jankovics
36896,73129,Kornél Mundruczó
36897,61552,Christoph Stark
36898,103539,Ermek Tursunov
36899,17582,Karim Dridi
36900,159245,Joris Ivens
36901,279598,Ideya Garanina
36902,42346,Alex van Warmerdam
