,id_movie,title,genres
3750,39891,The Devil Rides Out,horror
3751,76891,Jerry and Tom,action comedy crime drama
3752,9651,Supergirl,action adventure fantasy science_fiction
3753,26865,X: The Unknown,horror mystery science_fiction
3754,11398,The Art of War,action adventure crime
3755,161687,The Ballad of Ramblin' Jack,documentary music
3756,26244,Phish: Bittersweet Motel,documentary music
3757,1588,Bring It On,comedy
3758,287821,Catfish in Black Bean Sauce,comedy drama
3759,19150,The Crew,action comedy
3760,25128,Love & Sex,comedy drama romance
3761,18153,Steal This Movie,drama
3762,30910,Went to Coney Island on a Mission from God... Be Back by Five,drama
3763,41282,Skipped Parts,comedy drama romance
3764,12211,Highlander: Endgame,action fantasy science_fiction
3765,137236,Backstage,
3766,9995,Turn It Up,action crime drama
3767,1698,Anatomy,horror thriller
3768,10480,Nurse Betty,comedy crime thriller
3769,80713,Alone,drama foreign
3770,10685,The Watcher,mystery thriller
3771,1619,The Way of the Gun,action crime drama thriller
3772,786,Almost Famous,drama music
3773,14805,Bait,action crime thriller
3774,51179,Circus,crime drama thriller
3775,46119,Crime + Punishment in Suburbia,drama
3776,18074,Duets,comedy drama music
3777,170767,Goya in Bordeaux,drama war
3778,77332,Urbania,drama romance
3779,27665,Uninvited Guest,drama thriller
3780,29015,The Specials,action comedy
3781,10562,Under Suspicion,mystery thriller
3782,201724,Prince of Central Park,
3783,12212,Urban Legends: Final Cut,horror
3784,14629,Woman on Top,comedy drama romance
3785,16,Dancer in the Dark,crime drama music
3786,13785,Best in Show,comedy
3787,34299,Beautiful,comedy
3788,15752,Barenaked in America,documentary
3789,22597,The Broken Hearts Club: A Romantic Comedy,comedy drama romance
3790,19348,Girlfight,drama
3791,10637,Remember the Titans,drama
3792,9003,Hellraiser,horror
3793,9064,Hellbound: Hellraiser II,horror thriller
3794,11569,Hellraiser III: Hell on Earth,horror thriller war
3795,10434,"Faraway, So Close!",drama fantasy science_fiction
3796,26484,Beach Party,comedy music
3797,39113,Bikini Beach,comedy music romance
3798,38126,Return of the Fly,drama horror science_fiction
3799,53617,Pajama Party,comedy romance
3800,469,Stranger Than Paradise,comedy drama
3801,2160,Voyage to the Bottom of the Sea,adventure drama science_fiction
3802,2161,Fantastic Voyage,adventure science_fiction
3803,3073,Abbott and Costello Meet Frankenstein,comedy horror
3804,911,The Bank Dick,comedy
3805,10973,Creature from the Black Lagoon,adventure horror science_fiction
3806,34077,The Giant Gila Monster,horror science_fiction
3807,10787,The Invisible Man,horror science_fiction
3808,43109,The Killer Shrews,horror science_fiction
3809,43230,Kronos,science_fiction
3810,15855,Phantom of the Opera,horror music romance
3811,9507,Runaway,crime science_fiction thriller
3812,27475,The Slumber Party Massacre,comedy horror
3813,27764,Slumber Party Massacre II,comedy horror
3814,27767,Slumber Party Massacre III,comedy horror
3815,40760,Sorority House Massacre,horror
3816,40446,Sorority House Massacre II,comedy horror thriller
3817,24664,Bamboozled,comedy drama
3818,21370,Bootmen,comedy drama music
3819,20455,Digimon: The Movie,animation family fantasy science_fiction
3820,10461,Get Carter,action crime drama thriller
3821,1485,Get Carter,crime thriller
3822,1597,Meet the Parents,comedy romance
3823,641,Requiem for a Dream,crime drama
3824,10687,Tigerland,drama war
3825,63956,Two Family House,drama romance
3826,6521,The Contender,drama thriller
3827,10763,Dr. T and the Women,comedy drama romance
3828,100975,Just Looking,comedy drama
3829,16888,The Ladies Man,comedy
3830,10383,Lost Souls,horror thriller
3831,21142,Billy Jack,action adventure drama
3832,78140,Billy Jack Goes to Washington,drama
3833,2134,The Time Machine,adventure fantasy romance science_fiction thriller
3834,18801,Haunted,horror mystery
3835,18498,Ghoulies,comedy fantasy horror
3836,28605,Ghoulies II,comedy horror
3837,42797,The Unsinkable Molly Brown,comedy music
3838,13465,The Adventures of Ichabod and Mr. Toad,animation family fantasy horror
3839,27033,The Strange Love of Martha Ivers,drama
3840,20367,Detour,crime drama
3841,71,Billy Elliot,comedy drama music
3842,1636,Bedazzled,comedy fantasy romance
3843,10647,Pay It Forward,drama romance
3844,19204,The Beyond,horror
3845,13762,The Private Eyes,comedy crime horror mystery thriller
3846,12207,The Legend of Drunken Master,action comedy
3847,11531,Book of Shadows: Blair Witch 2,horror mystery thriller
3848,24100,The Little Vampire,family horror
3849,10783,Lucky Numbers,action adventure comedy crime romance thriller
3850,47302,Stardom,comedy drama
3851,4327,Charlie's Angels,action adventure comedy crime thriller
3852,4958,The Legend of Bagger Vance,drama fantasy
3853,9678,Little Nicky,comedy fantasy romance
3854,11978,Men of Honor,drama
3855,8870,Red Planet,action science_fiction thriller
3856,77434,What's Cooking?,comedy drama
3857,14295,You Can Count on Me,drama romance
3858,681,Diamonds Are Forever,action adventure thriller
3859,11372,The Eagle Has Landed,action adventure drama thriller war
3860,8452,The 6th Day,science_fiction
3861,10862,Bounce,drama romance
3862,8871,How the Grinch Stole Christmas,comedy family fantasy
3863,34045,One Day in September,documentary
3864,16340,Rugrats in Paris: The Movie,adventure animation comedy family
3865,10481,102 Dalmatians,comedy family
3866,10867,Malena,drama
3867,10876,Quills,drama
3868,9741,Unbreakable,drama science_fiction thriller
3869,79920,Boys Life 3,
3870,146,"Crouching Tiger, Hidden Dragon",action adventure drama romance
3871,11849,Dungeons & Dragons,action adventure fantasy science_fiction
3872,11983,Proof of Life,action adventure drama romance thriller
3873,11678,Vertical Limit,action adventure thriller
3874,2669,The Bounty,action drama history
3875,20721,Code of Silence,action crime drama thriller
3876,2609,"Planes, Trains and Automobiles",comedy
3877,12714,She's Having a Baby,comedy drama romance
3878,92603,Secrets of the Heart,drama
3879,708,The Living Daylights,action adventure thriller
3880,1857,The Transformers: The Movie,animation
3881,10673,Wall Street,crime drama
3882,2604,Born on the Fourth of July,drama war
3883,10132,Talk Radio,drama
3884,11064,Brewster's Millions,comedy
3885,107,Snatch,crime thriller
3886,40820,Punchline,comedy drama
3887,37716,Mr Accident,comedy foreign
3888,392,Chocolat,comedy drama romance
3889,8859,"Dude, Where’s My Car?",comedy
3890,11688,The Emperor's New Groove,adventure animation comedy family fantasy
3891,12509,Pollock,drama romance
3892,3981,What Women Want,comedy romance
3893,711,Finding Forrester,drama
3894,2046,The Gift,drama horror mystery thriller
3895,5001,Before Night Falls,drama
3896,8358,Cast Away,adventure drama
3897,5994,The Family Man,comedy drama fantasy romance
3898,25520,The House of Mirth,drama romance
3899,1493,Miss Congeniality,action comedy crime
3900,25660,Nowhere to Hide,action comedy crime
3901,134,"O Brother, Where Art Thou?",action adventure comedy
3902,62677,Songcatcher,drama music
3903,21991,State and Main,comedy drama
3904,10577,Dracula 2000,horror thriller
3905,21355,All the Pretty Horses,drama romance western
3906,29122,An Everlasting Piece,comedy crime
3907,11973,Thirteen Days,drama thriller
3908,1900,Traffic,crime drama thriller
3909,44853,The Claim,drama romance western
3910,10873,Shadow of the Vampire,drama horror
3911,26719,House of Games,crime drama mystery thriller
3912,31583,Kill Me Again,action crime drama thriller
3913,15739,Annie,comedy drama family music
3914,15413,Don't Tell Mom the Babysitter's Dead,comedy family
3915,2623,An Officer and a Gentleman,drama romance
3916,11209,The Alamo,action adventure drama history western
3917,13715,At Close Range,crime drama
3918,19108,Breaker! Breaker!,action adventure crime thriller
3919,8043,Breakheart Pass,mystery thriller western
3920,43258,Friendly Persuasion,drama war western
3921,10655,Gettysburg,drama history war
3922,75490,Imaginary Crimes,drama
3923,42261,Rancho Deluxe,action comedy western
3924,34794,The St  Francisville Experiment,horror thriller
3925,9989,Antitrust,action crime drama
3926,18828,Double Take,action adventure comedy drama romance
3927,9816,Save the Last Dance,drama family music romance
3928,20637,Panic,comedy crime drama
3929,5955,The Pledge,crime drama mystery thriller
3930,125498,Kids World,
3931,77825,The Personals,comedy drama foreign romance
3932,220976,The Amati Girls,drama
3933,66599,Love Field,drama romance
3934,17474,The Man in the Moon,drama family romance
3935,11191,Mystic Pizza,comedy drama romance
3936,2613,Prelude to a Kiss,comedy drama romance
3937,22021,Coffy,action adventure crime drama thriller
3938,22048,Foxy Brown,action crime thriller
3939,17006,I'm Gonna Git You Sucka,action comedy
3940,26333,Untamed Heart,comedy drama romance
3941,16723,Sugar & Spice,comedy crime
3942,2018,The Wedding Planner,comedy
3943,31768,Amy,comedy drama
3944,287991,Dog Run,
3945,47595,Faithless,drama romance
3946,18856,The Invisible Circus,drama
3947,10499,The Legend of Rita,drama foreign
3948,37949,A Monkey's Tale,adventure animation family
3949,83500,Two Ninas,comedy romance
3950,47943,"Harry, He's Here To Help",comedy
3951,74340,Amazing Grace and Chuck,drama
3952,5709,Amazon Women on the Moon,comedy science_fiction
3953,11215,Baby Boom,comedy family romance
3954,26477,Back to the Beach,comedy music
3955,10937,Barfly,comedy drama romance
3956,4639,Best Seller,action crime drama thriller
3957,96,Beverly Hills Cop II,action comedy crime
3958,90,Beverly Hills Cop,action comedy crime
3959,11028,The Big Easy,action crime drama mystery
3960,57240,Big Shots,action adventure comedy
3961,67307,The Big Town,drama romance
3962,19324,Born in East L.A.,comedy
3963,19933,The Brave Little Toaster,adventure animation comedy family fantasy music
3964,12919,Can't Buy Me Love,comedy drama family romance
3965,15785,Cherry 2000,science_fiction
3966,31701,Cop,crime drama mystery thriller
3967,31563,Critical Condition,comedy
3968,12506,Cry Freedom,drama
3969,89992,Curse,horror
3970,70199,Dead of Winter,crime horror mystery thriller
3971,39507,The Dead,drama
3972,62185,Death Before Dishonor,action drama
3973,24826,Disorderlies,comedy
3974,30994,Dogs in Space,drama music
3975,17159,Eddie Murphy Raw,comedy
3976,10110,Empire of the Sun,drama history war
3977,18935,Ernest Goes to Camp,comedy family
3978,764,The Evil Dead,horror
3979,20287,Extreme Prejudice,action crime drama thriller western
3980,26964,Family Viewing,drama
3981,71881,Five Corners,drama
3982,15658,Flowers in the Attic,drama horror mystery thriller
3983,4918,The Fourth Protocol,action drama thriller
3984,28368,Gardens of Stone,drama history
3985,58084,Julia and Julia,drama fantasy
3986,52780,The Glass Menagerie,drama
3987,48149,"Good Morning, Babylon",drama romance
3988,26156,Hiding Out,action adventure comedy drama family thriller
3989,34101,Hollywood Shuffle,comedy
3990,32054,Hope and Glory,drama war
3991,14464,Hot Pursuit,comedy
3992,65501,Housekeeping,comedy drama
3993,32227,Hunk,comedy fantasy
3994,2614,Innerspace,action comedy science_fiction
3995,40962,Ironweed,drama
3996,12704,Ishtar,action adventure comedy
3997,580,Jaws: The Revenge,adventure thriller
3998,24828,Leonard Part 6,action comedy
3999,13703,Less Than Zero,crime drama romance
4000,36914,Like Father Like Son,comedy fantasy
4001,1547,The Lost Boys,comedy horror
4002,42010,Made in Heaven,comedy drama fantasy romance
4003,2608,Maid to Order,comedy fantasy
4004,32058,Making Mr. Right,comedy romance
4005,10019,Mannequin,comedy fantasy romance
4006,11649,Masters of the Universe,action adventure fantasy science_fiction thriller
4007,84499,Million Dollar Mystery,comedy thriller
4008,13509,The Monster Squad,action comedy fantasy horror science_fiction
4009,63639,A Month in the Country,drama history
4010,30175,Morgan Stewart's Coming Home,comedy
4011,51521,My Demon Lover,comedy fantasy horror romance
4012,34379,No Man's Land,action drama thriller
4013,22915,North Shore,action drama romance
4014,24940,Head Over Heels,comedy romance
4015,37302,Left Behind,drama fantasy science_fiction thriller
4016,10984,Valentine,horror thriller
4017,843,In the Mood for Love,drama romance
4018,121091,Fever,drama thriller
4019,318,The Million Dollar Hotel,drama thriller
4020,12806,Nico and Dani,comedy drama romance
4021,9740,Hannibal,crime drama horror thriller
4022,10878,Saving Silverman,comedy crime romance
4023,47588,Signs & Wonders,drama foreign
4024,10697,The Taste of Others,comedy drama romance
4025,7093,Vatel,drama history romance
4026,16300,Down to Earth,comedy fantasy romance science_fiction
4027,19405,Recess: School's Out,animation comedy family science_fiction
4028,1921,Sweet November,drama romance
4029,44412,Company Man,comedy
4030,21620,The Price of Milk,comedy drama foreign romance
4031,23685,Monkeybone,action adventure animation comedy fantasy
4032,12138,3000 Miles to Graceland,action adventure comedy crime thriller
4033,48217,The Widow of Saint-Pierre,drama romance
4034,6073,The Mexican,action comedy crime romance
4035,39180,See Spot Run,action comedy family
4036,35569,Carman: The Champion,action drama
4037,25208,The Caveman's Valentine,drama mystery thriller
4038,82103,"Me, You, Them",comedy drama romance
4039,19513,Series 7: The Contenders,action comedy thriller
4040,2749,15 Minutes,action crime thriller
4041,10050,Get Over It,comedy romance
4042,17203,Blow Dry,comedy drama
4043,168485,Hit and Runway,
4044,95682,Long Night's Journey Into Day,documentary
4045,54968,Simon Magus,
4046,49929,When Brendan Met Trudy,
4047,2302,Avalon,drama
4048,32686,Gray's Anatomy,comedy drama
4049,13889,Madadayo,drama
4050,6028,The Mirror Crack'd,crime mystery thriller
4051,51802,Of Mice and Men,drama
4052,42148,Pixote,crime drama
4053,29492,Reform School Girls,action comedy crime
4054,25447,Tapeheads,comedy drama
4055,28410,Tuff Turf,action drama romance
4056,38545,The Unbelievable Truth,comedy drama romance
4057,19490,The Bishop's Wife,comedy drama fantasy romance
4058,31151,Elvis That's the Way It Is,documentary music
4059,1888,The Fortune Cookie,comedy romance
4060,38805,Lilies of the Field,comedy drama
4061,16618,Hans Christian Andersen,family music romance
4062,2428,The Greatest Story Ever Told,drama history
4063,22013,Elmer Gantry,drama
4064,15598,Alfie,comedy drama romance
4065,43332,Demetrius and the Gladiators,action adventure drama history
4066,62127,The Fantasticks,comedy drama music romance science_fiction
4067,56137,I Know Where I'm Going!,drama romance
4068,17965,The Abominable Dr. Phibes,comedy horror
4069,29067,"Die, Monster, Die!",drama foreign horror science_fiction thriller
4070,33250,Real Life,comedy
4071,14460,Battle Beyond the Stars,science_fiction
4072,17466,Death Warrant,action crime drama mystery thriller
4073,9594,Double Impact,action crime drama thriller
4074,35976,The End,comedy
4075,4986,Fuzz,comedy crime drama
4076,2453,Harley Davidson and the Marlboro Man,action thriller
4077,33676,Losin' It,comedy
4078,4587,Mermaids,comedy drama romance
4079,31004,The Mighty Quinn,action comedy mystery thriller
4080,125099,Unmade Beds,comedy
4081,27859,Rated X,drama
4082,11454,Manhunter,crime horror thriller
4083,38718,Reversal of Fortune,drama
4084,4192,Death on the Nile,mystery
4085,11607,DeepStar Six,action horror science_fiction thriller
4086,14052,Revenge of the Nerds,comedy
4087,16889,Revenge of the Nerds II: Nerds in Paradise,comedy
4088,39934,Longtime Companion,drama
4089,26580,4 Little Girls,documentary
4090,21309,River's Edge,crime drama
4091,16263,Girls Just Want to Have Fun,comedy family music romance
4092,4985,The Longest Yard,comedy crime drama
4093,20704,Necessary Roughness,comedy
4094,23730,C.H.U.D.,horror science_fiction
4095,853,Enemy at the Gates,war
4096,10877,Exit Wounds,action crime thriller
4097,5257,The Dish,comedy drama history
4098,77,Memento,mystery thriller
4099,20322,The Brothers,comedy drama romance
4100,10833,Heartbreakers,comedy crime romance
4101,20309,Say It Isn't So,comedy romance
4102,125093,Too Much Sleep,
4103,12658,Someone Like You...,comedy romance
4104,10054,Spy Kids,action adventure comedy family
4105,10646,Tomcats,comedy romance
4106,2575,The Tailor of Panama,drama thriller
4107,55,Amores perros,drama thriller
4108,65075,Keep the River on Your Right: A Modern Cannibal Tale,documentary
4109,44379,The Gleaners & I,documentary foreign
4110,2043,Along Came a Spider,action crime mystery thriller
4111,4133,Blow,crime drama
4112,56715,Just Visiting,comedy fantasy science_fiction
4113,10991,Pokémon: Spell of the Unknown,action adventure animation family fantasy
4114,15940,Beautiful Creatures,comedy crime drama thriller
4115,26791,Brigham City,crime drama mystery thriller
4116,44069,The Day I Became a Woman,drama foreign
4117,68894,Shadow Magic,drama foreign history
4118,634,Bridget Jones's Diary,comedy drama romance
4119,10956,Joe Dirt,adventure comedy drama mystery romance
4120,19366,Josie and the Pussycats,comedy music
4121,136558,Kingdom Come,comedy
4122,28308,The Body,drama mystery romance thriller
4123,9519,Chopper,crime drama thriller
4124,13898,The Circle,drama foreign
4125,196280,Lakeboat,
4126,9290,Crocodile Dundee in Los Angeles,adventure comedy
4127,13166,Freddy Got Fingered,comedy
4128,32590,The Center of the World,drama romance
4129,109472,The Girl,drama romance thriller
4130,153141,The Low Down,comedy drama romance
4131,52654,The Luzhin Defence,drama romance
4132,70282,The Visit,drama
4133,47643,Lilies,drama fantasy romance
4134,111,Scarface,action crime drama thriller
4135,32488,Days of Wine and Roses,drama romance
4136,10477,Driven,action
4137,12484,The Forsaken,action adventure horror thriller
4138,2144,One Night at McCool's,action comedy crime
4139,24113,Town & Country,comedy romance
4140,118052,Rat,comedy drama family fantasy
4141,1734,The Mummy Returns,action adventure fantasy
4142,38047,Eureka,drama
4143,8076,Tuvalu,comedy drama family fantasy foreign romance science_fiction
4144,4973,Under the Sand,drama mystery
4145,8095,Cleopatra,drama history romance
4146,849,Krull,action adventure fantasy
4147,27223,Lost in America,comedy
4148,2981,The Lost World,adventure drama fantasy science_fiction
4149,39266,Triumph of the Will,documentary
4150,31863,True Believer,crime drama
4151,11307,The World According to Garp,comedy
4152,46498,Candy,adventure comedy fantasy
4153,11163,Fellini Satyricon,drama fantasy
4154,11035,Roma,comedy drama
4155,18691,Frankie and Johnny,comedy drama music romance
4156,3784,Frankie and Johnny,comedy drama romance
4157,78133,A Home of Our Own,comedy drama
4158,22829,Paris When It Sizzles,comedy romance
4159,35717,Pola X,drama romance
4160,11936,City of Women,comedy drama
4161,25221,For the Boys,drama music
4162,19494,Nine to Five,comedy
4163,40842,Norma Rae,drama
4164,19357,Summer Rental,comedy
4165,33743,"The 5,000 Fingers of Dr. T.",family fantasy music
4166,32924,Catchfire,action drama romance thriller
4167,9062,Love Story,drama romance
4168,11174,Pelle the Conqueror,drama
4169,934,Rififi,action crime drama
4170,9476,A Knight's Tale,action adventure drama romance
4171,37691,Bread and Roses,comedy drama
4172,115810,Calle 54,documentary foreign music
4173,10613,The King Is Alive,drama
4174,19094,Sordid Lives,comedy
4175,14268,Startup.com,documentary
4176,5852,Angel Eyes,drama romance thriller
4177,808,Shrek,adventure animation comedy family fantasy
4178,49453,Fast Food Fast Women,comedy romance
4179,824,Moulin Rouge!,drama music romance
4180,37558,Little Brothers,drama foreign
4181,676,Pearl Harbor,history romance war
4182,88727,Bloody Angels,drama thriller
4183,26813,Himalaya,adventure drama
4184,29572,The Man Who Cried,drama music romance war
4185,48109,Our Song,drama
4186,291675,Gabriela,
4187,50541,Ice Castles,drama romance
4188,26255,Love Potion No. 9,comedy romance
4189,22414,Postcards from the Edge,comedy drama
4190,43329,Apache,action western
4191,42233,"Buffalo Bill and the Indians, or Sitting Bull's History Lesson",comedy western
4192,1406,City Slickers,action adventure comedy drama western
4193,13554,Eight Men Out,drama history
4194,17664,The Horse Soldiers,war western
4195,66035,The Kentuckian,action western
4196,41050,La Notte,drama
4197,1632,Mississippi Burning,crime drama thriller
4198,966,The Magnificent Seven,western
4199,12639,Return of the Seven,western
4200,301,Rio Bravo,western
4201,31527,The Scarlet Empress,drama history romance
4202,4988,Semi-Tough,comedy drama romance
4203,12623,Suspect,crime drama thriller
4204,11896,Throw Momma from the Train,comedy crime
4205,25538,Yi Yi,drama romance
4206,17971,Midnight Madness,comedy family
4207,6498,Nightwatch,horror thriller
4208,5923,The Sand Pebbles,action adventure drama romance war
4209,15497,Twelve O'Clock High,action drama war
4210,21876,Von Ryan's Express,action drama history thriller war
4211,11090,The Animal,action comedy
4212,14034,What's the Worst That Could Happen?,action comedy
4213,21056,Big Eden,drama romance
4214,9397,Evolution,action comedy science_fiction
4215,9705,Swordfish,action crime thriller
4216,26475,The Anniversary Party,comedy drama
4217,56934,Bride of the Wind,drama music romance
4218,29937,Divided We Fall,comedy drama family war
4219,49922,Whatever Happened to Harold Smith?,comedy
4220,10364,Catch-22,comedy drama war
4221,32458,Forgotten Silver,comedy
4222,1089,Point Break,action crime thriller
4223,38043,Shag,comedy drama
4224,9967,Uncommon Valor,action adventure drama thriller
4225,17494,Unlawful Entry,crime thriller
4226,17465,Youngblood,drama romance
4227,759,Gentlemen Prefer Blondes,comedy romance
4228,10297,How to Marry a Millionaire,comedy romance
4229,29393,Macabre,horror thriller
4230,10653,The Seven Year Itch,comedy drama romance
4231,21468,There's No Business Like Show Business,comedy drama music romance
4232,9576,Tootsie,comedy romance
4233,22323,The Boys Next Door,action crime drama thriller
4234,31935,Too Late the Hero,action drama war
4235,126881,The Trio,
4236,52616,Pavilion of Women,drama foreign romance war
4237,10865,Atlantis: The Lost Empire,adventure animation family science_fiction
4238,1995,Lara Croft: Tomb Raider,action adventure fantasy thriller
4239,10808,Dr. Dolittle 2,comedy family fantasy romance
4240,9799,The Fast and the Furious,action crime thriller
4241,644,A.I. Artificial Intelligence,adventure drama science_fiction
4242,16161,Baby Boy,crime drama romance
4243,10691,Crazy/Beautiful,drama romance
4244,10615,Pootie Tang,action comedy
4245,47596,Snow days,comedy romance
4246,21488,Funny Felix,comedy foreign
4247,59733,Down from the Mountain,documentary music
4248,271462,Russian Doll,comedy drama romance
4249,11826,Sexy Beast,crime drama thriller
4250,24470,"South of Heaven, West of Hell",action comedy drama western
4251,9301,The Princess and the Warrior,drama romance
4252,11444,The Closet,comedy
4253,15564,Wolves,documentary
4254,60670,The Crimson Rivers,crime mystery thriller
4255,55551,Lumumba,drama foreign history
4256,40880,Pandaemonium,drama foreign
4257,10992,Cats & Dogs,comedy family
4258,2140,Kiss of the Dragon,action crime thriller
4259,4248,Scary Movie 2,comedy
4260,17612,Lost and Delirious,drama romance
4261,3134,Baise-moi,crime drama romance thriller
4262,34899,The Vertical Ray of the Sun,drama foreign romance
4263,8217,Alice,comedy drama romance
4264,22478,Another Woman,drama
4265,26483,Beach Blanket Bingo,comedy
4266,24382,Big Deal on Madonna Street,comedy crime
4267,11286,The Cannonball Run,comedy
4268,11950,Cannonball Run II,action comedy
4269,12236,Speed Zone,action comedy
4270,36245,Diary of a Chambermaid,crime drama
4271,43342,Donovan's Brain,drama horror science_fiction
4272,15875,Donovan's Reef,adventure comedy romance
4273,26573,Dr. Goldfoot and the Bikini Machine,comedy science_fiction
4274,23439,House of Usher,horror thriller
4275,10728,Faust,drama fantasy horror
4276,5991,The Last Laugh,drama
4277,11697,The Man Who Shot Liberty Valance,western
4278,6106,Salvador,drama
4279,22477,September,drama
4280,19200,Shadows and Fog,comedy thriller
4281,11300,Something Wild,action comedy drama romance
4282,16211,The Sons of Katie Elder,western
4283,28650,The Thing with Two Heads,comedy horror science_fiction
4284,42780,Village of the Giants,science_fiction
4285,32569,X: The Man with the X-Ray Eyes,horror science_fiction thriller
4286,20075,Nice Dreams,comedy
4287,28430,The Day the Earth Caught Fire,drama science_fiction
4288,28794,The House by the Cemetery,horror
4289,20197,Things Are Tough All Over,action comedy
4290,43316,All That Heaven Allows,drama romance
4291,34689,The Barefoot Contessa,crime drama mystery romance
4292,25690,The Blackout,drama mystery thriller
4293,10238,Cries and Whispers,drama
4294,18929,The Entertainer,drama music
4295,4789,The Garden of the Finzi-Continis,drama
4296,32595,Howling III: The Marsupials,comedy foreign horror
4297,18030,Kiss Me Deadly,drama mystery thriller
4298,18988,The Lion in Winter,drama history
4299,11536,The Misfits,action drama romance
4300,10339,Moby Dick,adventure drama
4301,39875,Popcorn,horror
4302,50031,Rembrandt,drama
4303,976,Sweet Smell of Success,drama
4304,69605,Written on the Wind,drama romance
4305,65632,The 10th Victim,comedy drama science_fiction thriller
4306,29471,Colonel Redl,drama history
4307,4780,Obsession,drama mystery thriller
4308,11906,Suspiria,horror
4309,11713,Fist of Fury,action drama thriller
4310,9589,Christiane F.,drama
4311,12481,The Big Boss,action
4312,13333,Game of Death,action crime drama thriller
4313,13938,The Last Dragon,action adventure comedy
4314,10540,Outland,science_fiction
4315,9462,The Way of the Dragon,action crime
4316,82623,T-Rex: Back to the Cretaceous,family
4317,2114,Final Fantasy: The Spirits Within,action adventure animation fantasy science_fiction thriller
4318,8835,Legally Blonde,comedy
4319,11371,The Score,action crime thriller
4320,78248,Adanggaman,drama foreign
4321,9517,Bully,crime drama
4322,25985,Jump Tomorrow,comedy drama romance
4323,15745,Made,action comedy thriller
4324,24977,Michael Jordan to the Max,documentary
4325,36107,More,animation science_fiction
4326,113271,Thrill Ride: The Science of Fun,adventure documentary
4327,58904,Haunted Castle,animation horror thriller
4328,103489,All Access: Front Row. Backstage. Live!,
4329,13794,Africa: The Serengeti,documentary
4330,13795,Alaska: Spirit of the Wild,documentary
4331,103488,Encounter in the Third Dimension,documentary
4332,73482,Siegfried & Roy: The Magic Box,documentary
4333,38965,18 Again!,comedy fantasy
4334,47817,1969,drama war
4335,31052,The Accidental Tourist,drama romance
4336,10868,The Accused,drama
4337,9395,Above the Law,action adventure drama thriller
4338,14506,The Adventures of Baron Munchausen,action adventure comedy fantasy
4339,5333,Apartment Zero,drama horror thriller
4340,4281,Appointment with Death,crime drama mystery thriller
4341,2,Ariel,crime drama
4342,26044,Arthur 2: On the Rocks,comedy romance
4343,59797,Bad Dreams,horror thriller
4344,14911,Bat*21,action drama war
4345,15592,Beaches,comedy drama
4346,15267,The Beast of War,drama war
4347,12710,Big Business,comedy
4348,30502,Big Top Pee-wee,comedy family
4349,19382,Biloxi Blues,comedy drama romance
4350,24679,Bird,drama music
4351,9599,The Blob,horror science_fiction
4352,94440,The Boost,drama romance
4353,17170,"Bright Lights, Big City",drama
4354,18509,Caddyshack II,comedy
4355,110428,Camille Claudel 1915,drama
4356,34604,Casual Sex?,comedy romance
4357,14441,Clean and Sober,drama
4358,7520,Cocktail,drama romance
4359,10126,Colors,action crime drama
4360,9602,Coming to America,comedy romance
4361,23752,The Couch Trip,comedy
4362,41952,Criminal Law,drama romance thriller
4363,3980,Critters,action comedy horror science_fiction thriller
4364,10127,Critters 2,comedy horror science_fiction thriller
4365,12702,Critters 3,comedy horror science_fiction thriller
4366,27397,Crossing Delancey,comedy drama romance
4367,9748,D.O.A.,mystery thriller
4368,40095,Dead Heat,action comedy drama horror science_fiction thriller
4369,10651,The Dead Pool,action crime thriller
4370,10141,Dirty Rotten Scoundrels,comedy crime
4371,27362,Drowning by Numbers,comedy drama
4372,5680,"Elvira, Mistress of the Dark",comedy fantasy horror science_fiction
4373,26386,Ernest Saves Christmas,comedy family
4374,34053,Everybody's All-American,drama romance
4375,25884,Feds,action comedy family
4376,26355,For Keeps,drama family romance
4377,10675,Frantic,crime drama mystery thriller
4378,38982,Fresh Horses,drama romance
4379,10130,Gorillas in the Mist,drama
4380,2617,The Great Outdoors,comedy
4381,38615,Heartbreak Hotel,comedy music
4382,21362,High Spirits,comedy fantasy horror
4383,30690,Hot to Trot,comedy
4384,75889,The House on Carroll Street,drama
4385,38500,Howling IV: The Original Nightmare,horror
4386,26723,Imagine: John Lennon,documentary music
4387,20443,Johnny Be Good,comedy
4388,49365,Lady in White,horror thriller
4389,11347,The Lair of the White Worm,comedy horror
4390,12144,The Land Before Time,adventure animation family
4391,13704,License to Drive,comedy family
4392,12505,Little Nikita,action drama thriller
4393,41963,Masquerade,drama mystery romance thriller
4394,13482,The Milagro Beanfield War,comedy drama
4395,34014,Moon Over Parador,action comedy drama romance
4396,29739,Moving,comedy
4397,12120,My Stepmother is an Alien,comedy science_fiction
4398,47818,A Night in the Life of Jimmy Reardon,drama romance
4399,38617,Off Limits,action crime drama mystery thriller
4400,3543,Bagdad Cafe,comedy drama
4401,51321,Permanent Record,drama
4402,9604,Red Heat,action crime
4403,24929,Return of the Living Dead Part II,comedy horror
4404,10925,The Return of the Living Dead,comedy horror
4405,13965,Return to Snowy River,action adventure drama family western
4406,24266,The Man from Snowy River,action drama family romance western
4407,58434,Rocket Gibraltar,drama family
4408,18197,Running on Empty,drama
4409,70842,Salome's Last Dance,comedy drama
4410,38909,Salsa,drama music romance
4411,17126,Satisfaction,comedy music
4412,11503,The Serpent and the Rainbow,horror thriller
